movie_facebook_likes,imdb_score,cast_total_facebook_likes,movie_title
0,6.6,4289,But I'm a CheerleaderŒæ
0,6,2681,Home RunŒæ
19000,8.4,28994,Reservoir DogsŒæ
548,6.5,293,The Blue BirdŒæ
20000,8.9,16089,"The Good, the Bad and the UglyŒæ"
0,7.9,76,The Second MotherŒæ
0,6,1805,Blue Like JazzŒæ
27,6.1,318,Down and Out with the DollsŒæ
5000,7.4,0,"Pink Ribbons, Inc.Œæ"
87,6.2,54484,Certifiably JonathanŒæ
754,5.6,114,QŒæ
75,7.2,5,The Knife of Don JuanŒæ
480,6.1,1438,Grand Theft ParsonsŒæ
636,3.8,1190,Extreme MovieŒæ
204,7.1,1621,The Charge of the Light BrigadeŒæ
161,4.5,862,Below ZeroŒæ
238,3.8,630,CrowsnestŒæ
0,6.2,1218,AirborneŒæ
477,6.6,1581,Cotton Comes to HarlemŒæ
479,4.6,11257,The Wicked WithinŒæ
242,4.2,1810,Bleeding HeartsŒæ
0,6.8,19957,Waiting...Œæ
0,7.7,1311,Dead Man's ShoesŒæ
954,7.1,1617,Wolf CreekŒæ            
241,5.9,1329,From a Whisper to a ScreamŒæ
51,4.7,0,Sex with StrangersŒæ
131,7,21,Dracula: Pages from a Virgin's DiaryŒæ
0,6.9,521,Faith Like PotatoesŒæ
0,6.1,645,Beyond the Black RainbowŒæ
51000,7.6,1445,The Raid: RedemptionŒæ
444,3,2510,The Dead UndeadŒæ
200,2.6,12,The Vatican ExorcismsŒæ
23000,8.6,3442,CasablancaŒæ
0,6.1,29,Lake MungoŒæ
773,7.5,1052,Rocket Singh: Salesman of the YearŒæ
0,6.7,1080,Silent RunningŒæ
0,8.1,16094,RockyŒæ
234,4.9,622,The SleepwalkerŒæ
7000,6.8,4878,The FogŒæ
328,6.8,1371,Tom JonesŒæ
13000,5.7,1565,UnfriendedŒæ
35000,8.3,23525,Taxi DriverŒæ
0,6.6,4438,The HowlingŒæ
5000,7.3,1421,Dr. NoŒæ
24000,5,2665,Chernobyl DiariesŒæ
0,7,673,HellraiserŒæ
0,3.4,1810,God's Not Dead 2Œæ
816,5.9,3155,Cry_WolfŒæ
339,6,53,Godzilla 2000Œæ
25000,7.4,35941,Blue ValentineŒæ
0,7.4,3192,TransamericaŒæ
12000,4.2,988,The Devil InsideŒæ
0,6.2,731,Beyond the Valley of the DollsŒæ
365,6.2,831,Love Me TenderŒæ
0,7.5,929,An Inconvenient TruthŒæ
624,7.2,510,Sands of Iwo JimaŒæ
0,7.2,1218,Shine a LightŒæ
12000,5.4,2082,The Green InfernoŒæ
75,7,283,DepartureŒæ
11000,7.2,1899,The SessionsŒæ
37000,7.9,42,"Food, Inc.Œæ"
0,6.8,1147,October BabyŒæ
392,6.7,23461,Next Stop WonderlandŒæ
10000,7.5,28817,JunoŒæ
0,6.8,3986,The Skeleton TwinsŒæ
0,6.9,1263,Martha Marcy May MarleneŒæ
0,6.8,1587,Obvious ChildŒæ
0,7.2,994,Frozen RiverŒæ
14000,7.4,198,20 Feet from StardomŒæ
387,5.6,21124,Two Girls and a GuyŒæ
227,6.8,2400,Walking and TalkingŒæ
0,7.2,2323,The Full MontyŒæ
0,7.7,1447,Who Killed the Electric Car?Œæ
671,7,3085,The Broken Hearts Club: A Romantic ComedyŒæ
0,7.2,1587,Bubba Ho-TepŒæ
35000,6.4,5497,GoosebumpsŒæ
603,7.2,295,SlamŒæ
100,7.2,1107,Brigham CityŒæ
92,6.2,773,FizaŒæ
0,6.9,3931,History of the World: Part IŒæ
0,6.2,904,OrgazmoŒæ
571,6.9,12385,All the Real GirlsŒæ
166,7,1692,Dream with the FishesŒæ
115,6.7,1641,Blue CarŒæ
24,3.6,2289,LuminariasŒæ
0,6.3,12234,Palo AltoŒæ
0,7.4,42,AjamiŒæ
11000,7.4,4720,Wristcutters: A Love StoryŒæ
32000,7.3,7098,I OriginsŒæ
150,6.1,2489,The Battle of Shaker HeightsŒæ
16000,6.7,2369,The Lovely BonesŒæ
20000,8.2,6,The Act of KillingŒæ
0,7.7,313,Taxi to the Dark SideŒæ
587,7.3,118,Once in a Lifetime: The Extraordinary Story of the New York CosmosŒæ
32,7.4,15,Guiana 1838Œæ
25,5.7,3258,Lisa Picard Is FamousŒæ
0,7.6,86,Antarctica: A Year on IceŒæ
0,6.8,28,A Lego BrickumentaryŒæ
706,5.6,263584,HardflipŒæ
31,4.8,2024,Chocolate: Deep Dark SecretsŒæ
0,6.4,3833,The House of the DevilŒæ
0,6.8,1452,The Perfect HostŒæ
157,6.1,1141,Safe MenŒæ
27,5.2,1042,Speedway JunkyŒæ
43,6.9,196,The Last Big ThingŒæ
210,6,3905,The SpecialsŒæ
143,6.3,1647,16 to LifeŒæ
244,6.1,509,Alone with HerŒæ
793,5.5,928,Creative ControlŒæ
0,6.9,2694,SpecialŒæ
17,5.6,2633,SparklerŒæ
128,1.9,1188,The Helix... LoadedŒæ
42,4.1,1284,In Her Line of FireŒæ
47,5.4,920,The Jimmy ShowŒæ
0,6.8,351,HeliŒæ
259,7,19,Karachi se LahoreŒæ
501,6.7,1635,Loving AnnabelleŒæ
903,5.8,2607,HitsŒæ
138,6.2,997,Jimmy and JudyŒæ
297,2.8,1752,Frat PartyŒæ
32,7.3,964,The Party's OverŒæ
141,5.8,1593,ProudŒæ
599,6.5,52113,The Poker HouseŒæ
3,6.1,1996,ChildlessŒæ
0,5.1,292,ZMD: Zombies of Mass DestructionŒæ
150,2.2,1549,Snow White: A Deadly SummerŒæ
68,7.2,90,Hidden AwayŒæ
370,5.7,2116,My Last Day Without YouŒæ
41,3.4,1350,Steppin: The MovieŒæ
54,3.8,11466,Doc Holliday's RevengeŒæ
0,4.7,344,Black RockŒæ
968,5.6,1226,Truth or DieŒæ
91,3.9,109,The PetŒæ
48,5.4,231,Bang Bang BabyŒæ
936,5.2,1825,Fear ClinicŒæ
0,3.5,656,Zombie HunterŒæ
212,5.3,2677,A Fine StepŒæ
23000,7,5056,TranceŒæ
785,7.1,1567,CharlyŒæ
2000,5.5,1618,Banshee ChapterŒæ
57,5.9,1713,JesseŒæ            
884,6,2468,Ask Me AnythingŒæ
42,4.8,2504,And Then Came LoveŒæ
489,7.1,104,Food ChainsŒæ
0,8.2,11094,On the WaterfrontŒæ
995,5.7,2924,L!fe HappensŒæ
14000,7.9,264,"4 Months, 3 Weeks and 2 DaysŒæ"
52,7.3,1343,The Horror Network Vol. 1Œæ
12000,7.1,117,Hard CandyŒæ
698,6.4,3299,The QuietŒæ
0,5.9,509,CircumstanceŒæ
17000,7.5,687,Fruitvale StationŒæ
0,6.4,4184,The Brass TeapotŒæ
0,7.4,63,BambiŒæ
337,7.3,897,The HammerŒæ
12000,6.5,15800,SnitchŒæ
0,7.2,26017,Latter DaysŒæ
24,6.7,0,ElzaŒæ
181,7.1,5435,1982Œæ
0,6,3770,"For a Good Time, Call...Œæ"
0,6.7,1751,Celeste & Jesse ForeverŒæ
409,5.6,1185,Time ChangerŒæ
933,7,926,London to BrightonŒæ
549,4.9,1278,American HeroŒæ
312,3.2,3336,Windsor DriveŒæ
48000,8.4,2501,A SeparationŒæ
33,6.9,81,Crying with LaughterŒæ
0,7.5,1502,Welcome to the DollhouseŒæ
81,7.2,423,Ruby in ParadiseŒæ
219,7.2,663,Raising Victor VargasŒæ
926,8,455,Pandora's BoxŒæ
18,7.4,1484,Harrison MontgomeryŒæ
83,7.2,29,Live-In MaidŒæ
130,6.5,1983,DeterrenceŒæ
396,7.2,991,The Mudge BoyŒæ
4,4.2,2359,The Young UnknownsŒæ
0,5.1,954,Not CoolŒæ
23000,6.4,116,Dead SnowŒæ
1000,6.8,587,Saints and SoldiersŒæ
14,6.2,315,VesselŒæ
0,7.5,14954,American GraffitiŒæ
274,7.7,25,Iraq for Sale: The War ProfiteersŒæ
307,6.9,3071,Aqua Teen Hunger Force Colon Movie Film for TheatersŒæ
31000,7,2714,Safety Not GuaranteedŒæ
614,7.5,548,Kevin Hart: Laugh at My PainŒæ
0,6.3,1269,Kill ListŒæ
0,5.5,1252,The InnkeepersŒæ
0,4.8,12183,The UnbornŒæ
0,8.1,500,The ConformistŒæ
163,6.6,243,Interview with the AssassinŒæ
0,5.2,1558,Donkey PunchŒæ
2000,5.6,2170,All the Boys Love Mandy LaneŒæ
128,3.1,1117,BledŒæ
3000,8.1,2496,High NoonŒæ
0,8.3,15,Hoop DreamsŒæ
903,7.1,321,RizeŒæ
1000,8.1,26578,DestinyŒæ
420,7.2,209,L.I.E.Œæ
523,6.3,1581,The Sisterhood of NightŒæ
303,4,2476,B-GirlŒæ
0,7.2,7122,King KongŒæ
0,5.3,2160,House of WaxŒæ
0,7.2,33734,Half NelsonŒæ
102,6.5,1763,Naturally NativeŒæ
161,6.5,714,Hav PlentyŒæ
158,4.9,1210,AdulterersŒæ
0,5.2,2483,Escape from TomorrowŒæ
203,7.4,1683,StarsuckersŒæ
5,7.4,1359,The Hadza: Last of the FirstŒæ
1000,5.4,1553,AfterŒæ
0,3.9,283939,TreacheryŒæ
0,5.3,4767,WalterŒæ
1000,7.8,824,Top HatŒæ
0,6.4,399,The Blair Witch ProjectŒæ
0,8.1,778,WoodstockŒæ
0,6.5,190,The Kentucky Fried MovieŒæ
12,5.6,1281,Mercy StreetsŒæ
11,5.6,85,Arnolds ParkŒæ
51,6.6,2288,Broken VesselsŒæ
358,6.3,2241,Water & PowerŒæ
34,7.7,0,They Will Have to Kill Us FirstŒæ
32,7,0,Crop Circles: Quest for TruthŒæ
9,8,1754,Light from the DarkroomŒæ
36,7.2,553,IrreplaceableŒæ
128,4.5,1707,The Maid's RoomŒæ
0,7.7,2538,A Hard Day's NightŒæ
88,7.2,0,The Harvest/La CosechaŒæ
7,6.1,2996,Love LettersŒæ
18,6.4,0,Julija in alfa RomeoŒæ
0,6.5,1164,FireproofŒæ
126,7,0,Faith ConnectionsŒæ
816,6.1,1090,BenjiŒæ
0,5.7,67,Open WaterŒæ
244,5.4,2295,High RoadŒæ
0,5.9,516,Kingdom of the SpidersŒæ
588,7.5,0,Mad Hot BallroomŒæ
0,7.7,24419,The Station AgentŒæ
0,7.1,2563,To Save a LifeŒæ
694,7.4,382,WordplayŒæ
491,7.6,194,Beyond the MatŒæ
43,6.4,161,The Singles WardŒæ
0,7.4,30,OsamaŒæ
287,6.8,660,Sholem Aleichem: Laughing in the DarknessŒæ
0,6.5,407,GrooveŒæ
44,6,155,The R.M.Œæ
180,7.3,3166,Twin Falls IdahoŒæ
1000,7.3,2655,Mean CreekŒæ
51,6.5,2322,Hurricane StreetsŒæ
139,6,24382,Never AgainŒæ
86,5.3,2555,Civil BrandŒæ
238,6.6,1440,Lonesome JimŒæ
0,6.1,20480,Drinking BuddiesŒæ
590,7.1,483,Deceptive Practice: The Mysteries and Mentors of Ricky JayŒæ
11000,8.7,338,Seven SamuraiŒæ
0,8.4,44,The Other Dream TeamŒæ
344,5.8,11839,Johnny SuedeŒæ
155,6.2,734,Finishing the Game: The Search for a New Bruce LeeŒæ
46000,5.8,1498,RubberŒæ
26000,6.7,17883,HomeŒæ
60,5.7,2310,Kiss the BrideŒæ
183,6.1,35294,The Slaughter RuleŒæ
19000,6.4,1118,MonstersŒæ
29,5,1924,The CaliforniansŒæ
339,6.5,1047,The Living WakeŒæ
898,4.6,2251,Detention of the DeadŒæ
23,7.7,8,Crazy StoneŒæ
808,7.3,119,Scott Walker: 30 Century ManŒæ
22,6.6,3309,Everything Put TogetherŒæ
0,6.4,2099,Good KillŒæ
0,5.8,2,Insomnia ManicaŒæ
16,7.2,1235,The Outrageous Sophie TuckerŒæ
0,7.2,26999,Now Is GoodŒæ
0,3.5,2102,Girls Gone DeadŒæ
337,7.5,3359,America Is Still the PlaceŒæ
353,2.2,1038,SubconsciousŒæ
0,3.3,1531,CrossroadsŒæ
701,6.6,630,Enter NowhereŒæ
126,6.9,206,The King of NajayoŒæ
381,4,2091,Fight to the FinishŒæ
707,7.4,2438,Alleluia! The Devil's CarnivalŒæ
70,8.3,254,The Sound and the ShadowŒæ
0,5.7,1628,Rodeo GirlŒæ
44,6.8,0,Born to Fly: Elizabeth Streb vs. GravityŒæ
9,5.2,683,The Little Ponderosa ZooŒæ
60000,6.4,73441,Oz the Great and PowerfulŒæ
0,6.2,553,The Toxic AvengerŒæ
123,5.9,380,Straight Out of BrooklynŒæ
0,7.7,976,Bloody SundayŒæ
62,4.3,1752,Diamond RuffŒæ
0,7.1,12496,Conversations with Other WomenŒæ
0,6.2,1411,Poultrygeist: Night of the Chicken DeadŒæ
31,6.8,2830,Mutual FriendsŒæ
439,7.7,995,42nd StreetŒæ
460,8.2,10,Rise of the Entrepreneur: The Search for a Better WayŒæ
865,7.5,173,MetropolitanŒæ
0,7.6,774,As It Is in HeavenŒæ
61,4.1,1151,RoadsideŒæ
0,6.9,3950,Napoleon DynamiteŒæ
0,7.1,1528,Blue RuinŒæ
12000,6.3,330,Paranormal ActivityŒæ
0,7.7,54,Dogtown and Z-BoysŒæ
14000,8.3,2158,Monty Python and the Holy GrailŒæ
426,7.1,771,Quinceaí±eraŒæ
39,4.7,387,Gory Gory HallelujahŒæ
0,7.7,4908,HeroesŒæ            
754,7.2,78,TarnationŒæ
638,5.1,168,I Want Your MoneyŒæ
194,5.4,2350,Love in the Time of MonstersŒæ
2000,6.9,123,The BeyondŒæ
526,8.2,81,Home MoviesŒæ            
0,6.1,1026,What Happens in VegasŒæ
166,6.1,272,The Dark HoursŒæ
0,6.9,260,My Beautiful LaundretteŒæ
7,5.8,312,FabledŒæ
12,6,1163,Show MeŒæ
0,8.2,809,Cries & WhispersŒæ
691,8,481,Intolerance: Love's Struggle Throughout the AgesŒæ
672,7,2864,TrekkiesŒæ
167,6.3,109,The Broadway MelodyŒæ
12000,7.6,813,The Evil DeadŒæ
0,6.1,1233,ManiacŒæ
111,7.2,3,Censored VoicesŒæ
0,7.8,15,MurderballŒæ
583,4.7,872,American Ninja 2: The ConfrontationŒæ
70,7.5,0,51 Birch StreetŒæ
17000,6.7,5052,RevolutionŒæ            
240,3.4,199,Rotor DR1Œæ
12000,7.9,4400,HalloweenŒæ
40000,8.9,1433,12 Angry MenŒæ
675,6.9,1370,My Dog TulipŒæ
0,8.2,540,It Happened One NightŒæ
13000,7.3,126,DogtoothŒæ
0,8,2638,Tupac: ResurrectionŒæ
121,6.7,1986,TumbleweedsŒæ
0,6.6,13433,The ProphecyŒæ
166,6.9,102,When the Cat's AwayŒæ
0,7.1,3010,Pieces of AprilŒæ
29,5.6,37,The Big SwapŒæ
594,6.7,132,Old JoyŒæ
0,7.1,460,Wendy and LucyŒæ
92,5.2,1884,3 BackyardsŒæ
2000,7.7,967,Pierrot le FouŒæ
50,7.5,2,Sisters in LawŒæ
379,7.6,0,Ayurveda: Art of BeingŒæ
363,8.1,835,Nothing But a ManŒæ
26,5.5,751,"First Love, Last RitesŒæ"
30,6.6,185,Fighting Tommy RileyŒæ
53,3.2,689,Royal KillŒæ
14000,7.4,5405,Across the UniverseŒæ
175,6.6,1440,The Looking GlassŒæ
0,6.2,14950,Death Race 2000Œæ
261,4.8,2048,Locker 13Œæ
4,4.5,544,Midnight CabaretŒæ
7,7.2,1545,Anderson's CrossŒæ
114,4.3,19,BizarreŒæ
249,4.5,1228,Graduation DayŒæ
0,6.4,2515,Some Guy Who Kills PeopleŒæ
0,6.4,1734,ComplianceŒæ
0,7.3,15765,Chasing AmyŒæ
169,6.9,1330,Lovely & AmazingŒæ
16,4.3,842,Death CallsŒæ
661,7.2,139,Better Luck TomorrowŒæ
423,6.5,656,The Incredibly True Adventure of Two Girls in LoveŒæ
170,6.6,1378,Chuck & BuckŒæ
133,6.7,454,American DesiŒæ
17,4.3,1461,Amidst the Devil's WingsŒæ
11000,7.3,1743,CubeŒæ
46,6.4,1661,Love and Other CatastrophesŒæ
178,7,7,I Married a Strange Person!Œæ
98,5.5,1008,NovemberŒæ
12000,6.7,34983,Like CrazyŒæ
85,4.3,1399,Teeth and BloodŒæ
93,6.1,1987,Sugar TownŒæ
62,6.8,127,The MotelŒæ
0,3.9,2862,The CanyonsŒæ
10000,8.5,2572,Happy ValleyŒæ            
122,6.9,216,On the OutsŒæ
773,7.3,114,Shotgun StoriesŒæ
14000,6.9,2123,ExamŒæ
67,6.3,154,The Sticky Fingers of TimeŒæ
777,2.5,631,Sunday School MusicalŒæ
141,5.7,1056,RustŒæ
11000,7,457,InkŒæ
0,6.2,694,The Christmas BunnyŒæ
0,6.9,968,Jesus PeopleŒæ
76,4.5,1991,ButterflyŒæ
53,7.8,0,UnDividedŒæ
519,4.4,537,The FrozenŒæ
515,7.4,2166,The Love LetterŒæ
71,6.6,387,Horse CampŒæ
199,8,3967,Give Me ShelterŒæ
226,8.3,108,The Big ParadeŒæ
72,6.5,1244,Little Big TopŒæ
231,7.1,1087,Along the RoadsideŒæ
22000,7.1,27507,BronsonŒæ
244,4,2970,Western ReligionŒæ
801,7.5,2,BurnŒæ
72,7,964,UrbaniaŒæ
17,4,24,The StewardessesŒæ
465,6.7,205,"The Beast from 20,000 FathomsŒæ"
0,7.2,800,"20,000 Leagues Under the SeaŒæ"
10000,7,928,Mad MaxŒæ
0,7.4,4230,SwingersŒæ
0,8,16534,A Fistful of DollarsŒæ
328,6.5,583,She Done Him WrongŒæ
30,7.2,66,Short Cut to Nirvana: Kumbh MelaŒæ
0,6.4,77046,The Grace CardŒæ
569,6.5,3021,Middle of NowhereŒæ
2000,6.8,69,3Œæ
96,6.9,314,The Business of FancydancingŒæ
26,7.5,279,Call + ResponseŒæ
29000,7.1,18469,Side EffectsŒæ
198,5.1,206,MalevolenceŒæ
47,6.2,705,Shooting the WarwicksŒæ
0,3.9,711,Super HybridŒæ
443,6,2016,BagheadŒæ
267,6.8,192,SolitudeŒæ
44,7.4,27,The Case of the Grinning CatŒæ
863,8.1,0,OrdetŒæ
0,6.5,7144,Good DickŒæ
46000,8,1181,The Man from EarthŒæ
246,7.7,2,The Trials of Darryl HuntŒæ
90,7.2,828,An American Girl HolidayŒæ
83,5.4,518,Yesterday Was a LieŒæ
38,6.7,263,Theresa Is a MotherŒæ
142,6.3,338,H.Œæ
66,8.1,1112,Archaeology of a WomanŒæ
0,8.5,100,Children of HeavenŒæ
0,7.7,654,WeekendŒæ
406,6.5,708,She's Gotta Have ItŒæ
88,8.7,0,Butterfly GirlŒæ
34,6.5,0,The World Is MineŒæ
21000,7,1303,Another EarthŒæ
0,5.8,4385,The CallingŒæ
566,5.5,1631,Sweet Sweetback's Baadasssss SongŒæ
65,7,364,Perfect CowboyŒæ
132,6.3,1144,TadpoleŒæ
26000,7.9,332,OnceŒæ
73,7.3,168,The Woman ChaserŒæ
0,7.4,62,The Horse BoyŒæ
0,5.4,895,When the Lights Went OutŒæ
197,7.1,130,Heroes of DirtŒæ
0,7.5,1094,The Texas Chain Saw MassacreŒæ
0,8.4,139,A Charlie Brown ChristmasŒæ
215,7,0,Antarctic Edge: 70ŒÁ SouthŒæ
207,5.3,1796,ArousedŒæ
116,7.1,0,Top SpinŒæ
667,7.5,1048,Roger & MeŒæ
0,6.1,3700,Cat PeopleŒæ
72,7.2,942,An American in HollywoodŒæ
0,6.7,511,Sound of My VoiceŒæ
54,8.2,0,The Brain That SingsŒæ
14,6.6,0,The Blood of My BrotherŒæ
3000,6.7,973,Your Sister's SisterŒæ
0,5.1,17,Romantic SchemerŒæ
377,7,2364,A Dog's BreakfastŒæ
377,7,2364,A Dog's BreakfastŒæ
0,8,403,Night of the Living DeadŒæ
187,7.4,27,Une Femme Marií©eŒæ
0,5.4,3525,The Birth of a NationŒæ
0,5.7,516,The Work and the StoryŒæ
0,6.7,916,Facing the GiantsŒæ
0,4.2,276,The GallowsŒæ
0,7.4,837,EraserheadŒæ
0,4.8,4,Over the Hill to the PoorhouseŒæ
471,7,1431,Hollywood ShuffleŒæ
0,7.3,2283,The MightyŒæ
157,5.8,170,PenitentiaryŒæ
0,7,284,The Lost Skeleton of CadavraŒæ
178,3.2,417,"Dude, Where's My Dog?!Œæ"
0,6.8,4729,Cheap ThrillsŒæ
0,7.7,0,Indie Game: The MovieŒæ
246,5.6,1401,ClosureŒæ
10,7.1,354,Open SecretŒæ
17,3.6,459,Echo Dr.Œæ
65,6.8,564,The Night VisitorŒæ
82,7.6,45,The Past is a Grotesque AnimalŒæ
0,6.6,3861,The Last House on the LeftŒæ
110,8.3,103,"Peace, Propaganda & the Promised LandŒæ"
24000,7.5,2065,PiŒæ
97,5.4,623,"I Love You, Don't Touch Me!Œæ"
30,5.3,1362,20 DatesŒæ
34,4.5,138,Queen CrabŒæ
0,7.3,0,Super Size MeŒæ
0,5.6,2046,The FPŒæ
812,5.6,11642,Happy ChristmasŒæ
1000,4.1,52,The Brain That Wouldn't DieŒæ
182,6.8,488,Tiger OrangeŒæ
209,6.3,2398,Supporting CharactersŒæ
3000,5.8,97,AbsentiaŒæ
265,6.6,388,The Brothers McMullenŒæ
1000,6.7,147,The DirtiesŒæ
114,6.4,1179,GabrielaŒæ
0,6.3,2530,Tiny FurnitureŒæ
284,3.4,1527,HayrideŒæ
2,4.7,1077,The Naked ApeŒæ
5,6,0,CountingŒæ
0,7.3,43,The Call of CthulhuŒæ
33,7.9,0,Bending SteelŒæ
10000,6.1,1922,The SignalŒæ
83,7.4,70,The Image RevolutionŒæ
234,6.6,1438,This Is Martin BonnerŒæ
72,5.5,2058,A True StoryŒæ
451,7.5,642,George WashingtonŒæ
0,7.6,20814,Smiling Fish & Goat on FireŒæ
87,5,2618,Dawn of the Crescent MoonŒæ
239,3.2,619,Raymond Did ItŒæ
0,8.2,2783,The Last WaltzŒæ
225,3.7,638,"Run, Hide, DieŒæ"
377,6.3,1054,The Exploding GirlŒæ
13,4.1,72,The Legend of God's GunŒæ
91,6.9,38,Mutual AppreciationŒæ
48,5.4,5,Her Cry: La Llorona InvestigationŒæ
535,6.5,365,Down TerraceŒæ
0,7.8,2103,ClerksŒæ
85,6.7,0,Pink NarcissusŒæ
108,6.4,40,Funny Ha HaŒæ
489,7.3,254,In the Company of MenŒæ
10000,5.7,1458,SabotageŒæ
61,7,243,ManitoŒæ
0,6.3,3197,RampageŒæ
2000,7.1,5,SlackerŒæ
33,4.8,366,Dutch KillsŒæ
200,3.3,841,Dry SpellŒæ
725,6.9,108,FlywheelŒæ
0,4.6,2679,ExeterŒæ
33,3,770,The RidgesŒæ
297,6.6,1064,The Puffy ChairŒæ
45,7.4,170,Stories of Our LivesŒæ
324,6.2,1546,Breaking UpwardsŒæ
835,4,674,All Superheroes Must DieŒæ
0,6.1,760,Pink FlamingosŒæ
171,6.9,776,CleanŒæ
697,7.5,5,The CircleŒæ
105,6.7,15,Tin Can ManŒæ
817,7.4,115,The CureŒæ
22,6.1,62,On the DownlowŒæ
424,5.4,1111,Sanctuary; Quite a ConundrumŒæ
20,6.4,1186,BangŒæ
19000,7,368,PrimerŒæ
74,6.3,0,CaviteŒæ
0,6.9,147,El MariachiŒæ
4,7.8,93,The Mongol KingŒæ
413,6.4,690,NewlywedsŒæ
84,7.7,2283,Signed Sealed DeliveredŒæ
32000,7.5,1753,The FollowingŒæ            
16,6.3,0,A Plague So PleasantŒæ
660,6.3,2386,Shanghai CallingŒæ
456,6.6,163,My Date with DrewŒæ
